_id,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
63fcac3c9ec91e9222bd724b,754,2011-02-03,1,0,2,19,0,4,1,1,0.2,0.2576,0.4,0.0,4,92,96
63fcac3c9ec91e9222bd724c,755,2011-02-03,1,0,2,20,0,4,1,1,0.2,0.2273,0.47,0.0896,1,108,109
63fcac3c9ec91e9222bd724d,756,2011-02-03,1,0,2,21,0,4,1,1,0.18,0.2121,0.55,0.1045,1,53,54
63fcac3c9ec91e9222bd724e,757,2011-02-03,1,0,2,22,0,4,1,1,0.18,0.2121,0.51,0.0896,2,39,41
63fcac3c9ec91e9222bd724f,758,2011-02-03,1,0,2,23,0,4,1,1,0.2,0.2273,0.47,0.1045,4,34,38
63fcac3c9ec91e9222bd7250,759,2011-02-04,1,0,2,0,0,5,1,2,0.2,0.2576,0.44,0.0,3,10,13
63fcac3c9ec91e9222bd7251,760,2011-02-04,1,0,2,1,0,5,1,2,0.16,0.2273,0.59,0.0,0,7,7
63fcac3c9ec91e9222bd7252,761,2011-02-04,1,0,2,2,0,5,1,2,0.14,0.1667,0.63,0.1045,0,1,1
63fcac3c9ec91e9222bd7253,762,2011-02-04,1,0,2,3,0,5,1,2,0.14,0.1667,0.63,0.1045,0,1,1
63fcac3c9ec91e9222bd7254,763,2011-02-04,1,0,2,5,0,5,1,2,0.14,0.1515,0.63,0.1343,0,7,7
63fcac3c9ec91e9222bd7255,764,2011-02-04,1,0,2,6,0,5,1,2,0.16,0.2273,0.55,0.0,2,26,28
63fcac3c9ec91e9222bd7256,765,2011-02-04,1,0,2,7,0,5,1,1,0.14,0.2121,0.59,0.0,0,87,87
63fcac3c9ec91e9222bd7257,766,2011-02-04,1,0,2,8,0,5,1,1,0.14,0.1515,0.74,0.1343,3,217,220
63fcac3c9ec91e9222bd7258,767,2011-02-04,1,0,2,9,0,5,1,2,0.16,0.1818,0.8,0.1343,3,124,127
63fcac3c9ec91e9222bd7259,768,2011-02-04,1,0,2,10,0,5,1,2,0.2,0.2121,0.51,0.1343,5,46,51
63fcac3c9ec91e9222bd725a,769,2011-02-04,1,0,2,11,0,5,1,1,0.22,0.2273,0.51,0.1642,3,61,64
63fcac3c9ec91e9222bd725b,770,2011-02-04,1,0,2,12,0,5,1,2,0.24,0.2424,0.48,0.1642,8,78,86
63fcac3c9ec91e9222bd725c,771,2011-02-04,1,0,2,13,0,5,1,2,0.26,0.2576,0.5,0.2239,9,73,82
63fcac3c9ec91e9222bd725d,772,2011-02-04,1,0,2,14,0,5,1,2,0.28,0.2727,0.45,0.1642,15,76,91
63fcac3c9ec91e9222bd725e,773,2011-02-04,1,0,2,15,0,5,1,2,0.28,0.2727,0.48,0.2537,9,81,90
63fcac3c9ec91e9222bd725f,774,2011-02-04,1,0,2,16,0,5,1,2,0.3,0.2879,0.42,0.2239,8,91,99
63fcac3c9ec91e9222bd7260,775,2011-02-04,1,0,2,17,0,5,1,2,0.26,0.2727,0.56,0.1343,10,195,205
63fcac3c9ec91e9222bd7261,776,2011-02-04,1,0,2,18,0,5,1,2,0.24,0.2576,0.6,0.1045,3,152,155
63fcac3c9ec91e9222bd7262,777,2011-02-04,1,0,2,19,0,5,1,2,0.24,0.2424,0.65,0.1343,1,102,103
63fcac3c9ec91e9222bd7263,778,2011-02-04,1,0,2,20,0,5,1,2,0.24,0.2424,0.65,0.1642,2,69,71
63fcac3c9ec91e9222bd7264,779,2011-02-04,1,0,2,21,0,5,1,2,0.24,0.2424,0.7,0.1642,2,41,43
63fcac3c9ec91e9222bd7265,780,2011-02-04,1,0,2,22,0,5,1,2,0.24,0.2424,0.65,0.1642,1,45,46
63fcac3c9ec91e9222bd7266,781,2011-02-04,1,0,2,23,0,5,1,2,0.24,0.2424,0.7,0.1343,1,30,31
63fcac3c9ec91e9222bd7267,782,2011-02-05,1,0,2,0,0,6,0,2,0.24,0.2424,0.7,0.1642,3,36,39
63fcac3c9ec91e9222bd7268,783,2011-02-05,1,0,2,1,0,6,0,2,0.24,0.2424,0.65,0.1642,1,17,18
63fcac3c9ec91e9222bd7269,784,2011-02-05,1,0,2,2,0,6,0,2,0.24,0.2424,0.75,0.1642,5,12,17
63fcac3c9ec91e9222bd726a,785,2011-02-05,1,0,2,3,0,6,0,2,0.24,0.2424,0.75,0.1642,1,10,11
63fcac3c9ec91e9222bd726b,786,2011-02-05,1,0,2,4,0,6,0,3,0.22,0.2273,0.93,0.1343,0,8,8
63fcac3c9ec91e9222bd726c,787,2011-02-05,1,0,2,5,0,6,0,3,0.2,0.2273,1.0,0.0896,0,9,9
63fcac3c9ec91e9222bd726d,788,2011-02-05,1,0,2,6,0,6,0,3,0.2,0.2576,1.0,0.0,0,4,4
63fcac3c9ec91e9222bd726e,789,2011-02-05,1,0,2,7,0,6,0,3,0.22,0.2576,0.93,0.0896,0,4,4
63fcac3c9ec91e9222bd726f,790,2011-02-05,1,0,2,8,0,6,0,3,0.2,0.2273,1.0,0.0896,0,10,10
63fcac3c9ec91e9222bd7270,791,2011-02-05,1,0,2,9,0,6,0,3,0.2,0.2273,1.0,0.0896,3,17,20
63fcac3c9ec91e9222bd7271,792,2011-02-05,1,0,2,10,0,6,0,3,0.2,0.2121,1.0,0.1343,3,31,34
63fcac3c9ec91e9222bd7272,793,2011-02-05,1,0,2,11,0,6,0,3,0.22,0.2273,1.0,0.1343,1,46,47
63fcac3c9ec91e9222bd7273,794,2011-02-05,1,0,2,12,0,6,0,3,0.22,0.2273,1.0,0.1642,10,42,52
63fcac3c9ec91e9222bd7274,795,2011-02-05,1,0,2,13,0,6,0,3,0.22,0.2273,1.0,0.1642,10,62,72
63fcac3c9ec91e9222bd7275,796,2011-02-05,1,0,2,14,0,6,0,3,0.22,0.2727,1.0,0.0,5,50,55
63fcac3c9ec91e9222bd7276,797,2011-02-05,1,0,2,15,0,6,0,3,0.22,0.2727,1.0,0.0,11,49,60
63fcac3c9ec91e9222bd7277,798,2011-02-05,1,0,2,16,0,6,0,3,0.22,0.2273,1.0,0.1343,8,63,71
63fcac3c9ec91e9222bd7278,799,2011-02-05,1,0,2,17,0,6,0,2,0.24,0.2121,1.0,0.2836,14,64,78
63fcac3c9ec91e9222bd7279,800,2011-02-05,1,0,2,18,0,6,0,2,0.28,0.2424,0.93,0.4478,2,81,83
63fcac3c9ec91e9222bd727a,801,2011-02-05,1,0,2,19,0,6,0,2,0.28,0.2424,0.93,0.4478,6,78,84
63fcac3c9ec91e9222bd727b,802,2011-02-05,1,0,2,20,0,6,0,1,0.3,0.2879,0.87,0.2537,5,64,69
63fcac3c9ec91e9222bd727c,803,2011-02-05,1,0,2,21,0,6,0,1,0.26,0.2576,1.0,0.194,3,53,56
63fcac3c9ec91e9222bd727d,804,2011-02-05,1,0,2,22,0,6,0,1,0.26,0.2727,0.93,0.1343,2,43,45
63fcac3c9ec91e9222bd727e,805,2011-02-05,1,0,2,23,0,6,0,1,0.26,0.2576,0.93,0.2239,7,52,59
63fcac3c9ec91e9222bd727f,806,2011-02-06,1,0,2,0,0,0,0,1,0.26,0.2576,0.7,0.194,2,37,39
63fcac3c9ec91e9222bd7280,807,2011-02-06,1,0,2,1,0,0,0,1,0.26,0.2273,0.65,0.4179,4,40,44
63fcac3c9ec91e9222bd7281,808,2011-02-06,1,0,2,2,0,0,0,1,0.26,0.2273,0.6,0.3284,0,20,20
63fcac3c9ec91e9222bd7282,809,2011-02-06,1,0,2,3,0,0,0,1,0.26,0.2879,0.6,0.0896,3,10,13
63fcac3c9ec91e9222bd7283,810,2011-02-06,1,0,2,4,0,0,0,1,0.26,0.2273,0.6,0.3582,0,2,2
63fcac3c9ec91e9222bd7284,811,2011-02-06,1,0,2,5,0,0,0,1,0.26,0.2576,0.6,0.2239,0,1,1
63fcac3c9ec91e9222bd7285,812,2011-02-06,1,0,2,6,0,0,0,1,0.26,0.2576,0.6,0.2239,0,1,1
63fcac3c9ec91e9222bd7286,813,2011-02-06,1,0,2,7,0,0,0,1,0.24,0.2424,0.65,0.1642,0,8,8
63fcac3c9ec91e9222bd7287,814,2011-02-06,1,0,2,8,0,0,0,1,0.24,0.2576,0.65,0.1045,2,21,23
63fcac3c9ec91e9222bd7288,815,2011-02-06,1,0,2,9,0,0,0,1,0.28,0.2879,0.56,0.1045,7,38,45
63fcac3c9ec91e9222bd7289,816,2011-02-06,1,0,2,10,0,0,0,1,0.3,0.2879,0.52,0.2537,15,74,89
63fcac3c9ec91e9222bd728a,817,2011-02-06,1,0,2,11,0,0,0,1,0.32,0.303,0.49,0.2537,28,89,117
63fcac3c9ec91e9222bd728b,818,2011-02-06,1,0,2,12,0,0,0,1,0.34,0.3333,0.46,0.0,48,126,174
63fcac3c9ec91e9222bd728c,819,2011-02-06,1,0,2,13,0,0,0,1,0.34,0.3636,0.46,0.0,47,135,182
63fcac3c9ec91e9222bd728d,820,2011-02-06,1,0,2,14,0,0,0,1,0.34,0.3485,0.46,0.0896,47,114,161
63fcac3c9ec91e9222bd728e,821,2011-02-06,1,0,2,15,0,0,0,1,0.34,0.3485,0.46,0.0896,52,130,182
63fcac3c9ec91e9222bd728f,822,2011-02-06,1,0,2,16,0,0,0,1,0.34,0.3485,0.49,0.1045,42,115,157
63fcac3c9ec91e9222bd7290,823,2011-02-06,1,0,2,17,0,0,0,1,0.34,0.3636,0.46,0.0,24,97,121
63fcac3c9ec91e9222bd7291,824,2011-02-06,1,0,2,18,0,0,0,1,0.3,0.303,0.56,0.1642,13,65,78
63fcac3c9ec91e9222bd7292,825,2011-02-06,1,0,2,19,0,0,0,1,0.28,0.2879,0.61,0.1343,1,20,21
63fcac3c9ec91e9222bd7293,826,2011-02-06,1,0,2,20,0,0,0,1,0.28,0.2879,0.61,0.1045,5,21,26
63fcac3c9ec91e9222bd7294,827,2011-02-06,1,0,2,21,0,0,0,1,0.26,0.303,0.6,0.0,5,22,27
63fcac3c9ec91e9222bd7295,828,2011-02-06,1,0,2,22,0,0,0,1,0.26,0.303,0.6,0.0,5,57,62
63fcac3c9ec91e9222bd7296,829,2011-02-06,1,0,2,23,0,0,0,1,0.24,0.2879,0.65,0.0,4,26,30
63fcac3c9ec91e9222bd7297,830,2011-02-07,1,0,2,0,0,1,1,1,0.24,0.2879,0.65,0.0,1,14,15
63fcac3c9ec91e9222bd7298,831,2011-02-07,1,0,2,1,0,1,1,1,0.22,0.2727,0.75,0.0,1,4,5
63fcac3c9ec91e9222bd7299,832,2011-02-07,1,0,2,2,0,1,1,1,0.2,0.2576,0.8,0.0,0,3,3
63fcac3c9ec91e9222bd729a,833,2011-02-07,1,0,2,3,0,1,1,1,0.2,0.2576,0.86,0.0,0,1,1
63fcac3c9ec91e9222bd729b,834,2011-02-07,1,0,2,4,0,1,1,1,0.2,0.2576,0.86,0.0,1,1,2
63fcac3c9ec91e9222bd729c,835,2011-02-07,1,0,2,5,0,1,1,1,0.2,0.2576,0.86,0.0,1,9,10
63fcac3c9ec91e9222bd729d,836,2011-02-07,1,0,2,6,0,1,1,1,0.18,0.2424,0.93,0.0,1,29,30
63fcac3c9ec91e9222bd729e,837,2011-02-07,1,0,2,7,0,1,1,1,0.18,0.2424,0.86,0.0,6,89,95
63fcac3c9ec91e9222bd729f,838,2011-02-07,1,0,2,8,0,1,1,2,0.16,0.2273,1.0,0.0,7,223,230
63fcac3c9ec91e9222bd72a0,839,2011-02-07,1,0,2,9,0,1,1,1,0.22,0.2727,0.8,0.0,3,115,118
63fcac3c9ec91e9222bd72a1,840,2011-02-07,1,0,2,10,0,1,1,1,0.24,0.2576,0.75,0.1045,6,49,55
63fcac3c9ec91e9222bd72a2,841,2011-02-07,1,0,2,11,0,1,1,1,0.3,0.3182,0.65,0.0896,11,36,47
63fcac3c9ec91e9222bd72a3,842,2011-02-07,1,0,2,12,0,1,1,2,0.32,0.3485,0.62,0.0,7,59,66
63fcac3c9ec91e9222bd72a4,843,2011-02-07,1,0,2,13,0,1,1,2,0.36,0.3636,0.57,0.0896,10,54,64
63fcac3c9ec91e9222bd72a5,844,2011-02-07,1,0,2,14,0,1,1,2,0.36,0.3636,0.57,0.0896,8,52,60
63fcac3c9ec91e9222bd72a6,845,2011-02-07,1,0,2,15,0,1,1,2,0.38,0.3939,0.54,0.0896,4,46,50
63fcac3c9ec91e9222bd72a7,846,2011-02-07,1,0,2,16,0,1,1,2,0.36,0.3485,0.57,0.1343,16,98,114
63fcac3c9ec91e9222bd72a8,847,2011-02-07,1,0,2,17,0,1,1,2,0.32,0.3182,0.7,0.1642,9,207,216
63fcac3c9ec91e9222bd72a9,848,2011-02-07,1,0,2,18,0,1,1,2,0.34,0.3333,0.66,0.1343,5,170,175
63fcac3c9ec91e9222bd72aa,849,2011-02-07,1,0,2,19,0,1,1,2,0.32,0.3485,0.7,0.0,5,123,128
63fcac3c9ec91e9222bd72ab,850,2011-02-07,1,0,2,20,0,1,1,2,0.32,0.3333,0.7,0.1045,6,82,88
63fcac3c9ec91e9222bd72ac,851,2011-02-07,1,0,2,21,0,1,1,1,0.32,0.3485,0.7,0.0,3,75,78
63fcac3c9ec91e9222bd72ad,852,2011-02-07,1,0,2,22,0,1,1,1,0.28,0.303,0.81,0.0896,3,34,37
63fcac3c9ec91e9222bd72ae,853,2011-02-07,1,0,2,23,0,1,1,2,0.3,0.3333,0.81,0.0,6,19,25
63fcac3c9ec91e9222bd72af,854,2011-02-08,1,0,2,0,0,2,1,2,0.28,0.3182,0.87,0.0,4,6,10
63fcac3c9ec91e9222bd72b0,855,2011-02-08,1,0,2,1,0,2,1,2,0.28,0.3182,0.87,0.0,0,4,4
63fcac3c9ec91e9222bd72b1,856,2011-02-08,1,0,2,2,0,2,1,2,0.26,0.2727,0.93,0.1045,1,1,2
63fcac3c9ec91e9222bd72b2,857,2011-02-08,1,0,2,3,0,2,1,3,0.28,0.2727,0.93,0.1642,0,1,1
63fcac3c9ec91e9222bd72b3,858,2011-02-08,1,0,2,4,0,2,1,1,0.26,0.2576,0.93,0.1642,0,3,3
63fcac3c9ec91e9222bd72b4,859,2011-02-08,1,0,2,5,0,2,1,1,0.26,0.2273,0.81,0.3284,0,2,2
63fcac3c9ec91e9222bd72b5,860,2011-02-08,1,0,2,6,0,2,1,1,0.26,0.2273,0.7,0.3284,0,39,39
63fcac3c9ec91e9222bd72b6,861,2011-02-08,1,0,2,7,0,2,1,1,0.24,0.197,0.65,0.4179,3,97,100
63fcac3c9ec91e9222bd72b7,862,2011-02-08,1,0,2,8,0,2,1,1,0.24,0.197,0.56,0.4925,7,236,243
63fcac3c9ec91e9222bd72b8,863,2011-02-08,1,0,2,9,0,2,1,1,0.24,0.197,0.52,0.4925,7,128,135
63fcac3c9ec91e9222bd72b9,864,2011-02-08,1,0,2,10,0,2,1,1,0.22,0.1818,0.47,0.5522,4,44,48
63fcac3c9ec91e9222bd72ba,865,2011-02-08,1,0,2,11,0,2,1,1,0.22,0.1818,0.47,0.4627,1,49,50
63fcac3c9ec91e9222bd72bb,866,2011-02-08,1,0,2,12,0,2,1,1,0.24,0.197,0.38,0.4925,2,63,65
63fcac3c9ec91e9222bd72bc,867,2011-02-08,1,0,2,13,0,2,1,2,0.24,0.197,0.32,0.4478,2,48,50
63fcac3c9ec91e9222bd72bd,868,2011-02-08,1,0,2,14,0,2,1,1,0.22,0.197,0.37,0.4179,3,61,64
63fcac3c9ec91e9222bd72be,869,2011-02-08,1,0,2,15,0,2,1,1,0.22,0.197,0.35,0.3881,6,45,51
63fcac3c9ec91e9222bd72bf,870,2011-02-08,1,0,2,16,0,2,1,1,0.22,0.1818,0.35,0.5224,4,79,83
63fcac3c9ec91e9222bd72c0,871,2011-02-08,1,0,2,17,0,2,1,1,0.22,0.1818,0.32,0.5821,4,172,176
63fcac3c9ec91e9222bd72c1,872,2011-02-08,1,0,2,18,0,2,1,1,0.2,0.1818,0.32,0.3881,1,151,152
63fcac3c9ec91e9222bd72c2,873,2011-02-08,1,0,2,19,0,2,1,1,0.16,0.1212,0.4,0.4627,1,100,101
63fcac3c9ec91e9222bd72c3,874,2011-02-08,1,0,2,20,0,2,1,1,0.16,0.1364,0.4,0.3284,3,53,56
63fcac3c9ec91e9222bd72c4,875,2011-02-08,1,0,2,21,0,2,1,1,0.14,0.1061,0.33,0.4627,8,46,54
63fcac3c9ec91e9222bd72c5,876,2011-02-08,1,0,2,22,0,2,1,1,0.12,0.1061,0.33,0.3582,0,29,29
63fcac3c9ec91e9222bd72c6,877,2011-02-08,1,0,2,23,0,2,1,1,0.12,0.1061,0.33,0.3284,3,9,12
63fcac3c9ec91e9222bd72c7,878,2011-02-09,1,0,2,0,0,3,1,1,0.1,0.0758,0.36,0.3582,0,17,17
63fcac3c9ec91e9222bd72c8,879,2011-02-09,1,0,2,1,0,3,1,1,0.1,0.1061,0.36,0.2239,0,7,7
63fcac3c9ec91e9222bd72c9,880,2011-02-09,1,0,2,2,0,3,1,1,0.08,0.0758,0.38,0.2836,1,2,3
63fcac3c9ec91e9222bd72ca,881,2011-02-09,1,0,2,3,0,3,1,1,0.06,0.0758,0.45,0.1343,0,2,2
63fcac3c9ec91e9222bd72cb,882,2011-02-09,1,0,2,5,0,3,1,1,0.06,0.1061,0.45,0.1045,0,7,7
63fcac3c9ec91e9222bd72cc,883,2011-02-09,1,0,2,6,0,3,1,1,0.06,0.1515,0.45,0.0,0,43,43
63fcac3c9ec91e9222bd72cd,884,2011-02-09,1,0,2,7,0,3,1,1,0.06,0.1061,0.49,0.1045,4,95,99
63fcac3c9ec91e9222bd72ce,885,2011-02-09,1,0,2,8,0,3,1,1,0.1,0.1364,0.42,0.0,1,198,199
63fcac3c9ec91e9222bd72cf,886,2011-02-09,1,0,2,9,0,3,1,1,0.12,0.1364,0.39,0.1642,4,119,123
63fcac3c9ec91e9222bd72d0,887,2011-02-09,1,0,2,10,0,3,1,1,0.14,0.1818,0.36,0.0,8,51,59
63fcac3c9ec91e9222bd72d1,888,2011-02-09,1,0,2,11,0,3,1,2,0.14,0.1515,0.43,0.1642,1,40,41
63fcac3c9ec91e9222bd72d2,889,2011-02-09,1,0,2,12,0,3,1,2,0.18,0.1818,0.4,0.2239,4,57,61
63fcac3c9ec91e9222bd72d3,890,2011-02-09,1,0,2,13,0,3,1,1,0.18,0.1667,0.4,0.2537,2,67,69
63fcac3c9ec91e9222bd72d4,891,2011-02-09,1,0,2,14,0,3,1,1,0.2,0.1818,0.34,0.2985,2,56,58
63fcac3c9ec91e9222bd72d5,892,2011-02-09,1,0,2,15,0,3,1,2,0.2,0.1818,0.34,0.2836,3,61,64
63fcac3c9ec91e9222bd72d6,893,2011-02-09,1,0,2,16,0,3,1,2,0.2,0.197,0.37,0.2537,7,72,79
63fcac3c9ec91e9222bd72d7,894,2011-02-09,1,0,2,17,0,3,1,2,0.2,0.197,0.34,0.2537,9,157,166
63fcac3c9ec91e9222bd72d8,895,2011-02-09,1,0,2,18,0,3,1,2,0.18,0.1667,0.47,0.2985,2,168,170
63fcac3c9ec91e9222bd72d9,896,2011-02-09,1,0,2,19,0,3,1,3,0.14,0.1212,0.86,0.2537,1,87,88
63fcac3c9ec91e9222bd72da,897,2011-02-09,1,0,2,20,0,3,1,3,0.14,0.1515,0.86,0.1642,0,84,84
63fcac3c9ec91e9222bd72db,898,2011-02-09,1,0,2,21,0,3,1,2,0.14,0.1515,0.86,0.1642,0,83,83
63fcac3c9ec91e9222bd72dc,899,2011-02-09,1,0,2,22,0,3,1,3,0.16,0.1667,0.8,0.1642,4,42,46
63fcac3c9ec91e9222bd72dd,900,2011-02-09,1,0,2,23,0,3,1,3,0.16,0.1515,0.8,0.194,0,37,37
63fcac3c9ec91e9222bd72de,901,2011-02-10,1,0,2,0,0,4,1,3,0.14,0.1364,0.86,0.194,0,16,16
63fcac3c9ec91e9222bd72df,902,2011-02-10,1,0,2,1,0,4,1,3,0.14,0.1515,0.8,0.1343,0,7,7
63fcac3c9ec91e9222bd72e0,903,2011-02-10,1,0,2,2,0,4,1,3,0.14,0.1515,0.8,0.1343,0,3,3
63fcac3c9ec91e9222bd72e1,904,2011-02-10,1,0,2,4,0,4,1,2,0.14,0.1364,0.59,0.2239,0,1,1
63fcac3c9ec91e9222bd72e2,905,2011-02-10,1,0,2,5,0,4,1,2,0.12,0.1212,0.5,0.2239,0,6,6
63fcac3c9ec91e9222bd72e3,906,2011-02-10,1,0,2,6,0,4,1,2,0.12,0.1212,0.54,0.2836,0,26,26
63fcac3c9ec91e9222bd72e4,907,2011-02-10,1,0,2,7,0,4,1,1,0.1,0.0758,0.5,0.4179,0,99,99
63fcac3c9ec91e9222bd72e5,908,2011-02-10,1,0,2,8,0,4,1,1,0.1,0.0758,0.49,0.3284,5,173,178
63fcac3c9ec91e9222bd72e6,909,2011-02-10,1,0,2,9,0,4,1,1,0.12,0.1061,0.42,0.3582,1,121,122
63fcac3c9ec91e9222bd72e7,910,2011-02-10,1,0,2,10,0,4,1,1,0.12,0.1061,0.42,0.2985,1,34,35
63fcac3c9ec91e9222bd72e8,911,2011-02-10,1,0,2,11,0,4,1,1,0.14,0.1212,0.39,0.3582,1,44,45
63fcac3c9ec91e9222bd72e9,912,2011-02-10,1,0,2,12,0,4,1,1,0.16,0.1364,0.34,0.3881,4,65,69
63fcac3c9ec91e9222bd72ea,913,2011-02-10,1,0,2,13,0,4,1,1,0.18,0.1667,0.29,0.2985,3,59,62
63fcac3c9ec91e9222bd72eb,914,2011-02-10,1,0,2,14,0,4,1,1,0.2,0.1818,0.27,0.2836,6,42,48
63fcac3c9ec91e9222bd72ec,915,2011-02-10,1,0,2,15,0,4,1,1,0.2,0.197,0.25,0.2537,0,50,50
63fcac3c9ec91e9222bd72ed,916,2011-02-10,1,0,2,16,0,4,1,1,0.2,0.1818,0.27,0.2985,4,76,80
63fcac3c9ec91e9222bd72ee,917,2011-02-10,1,0,2,17,0,4,1,1,0.18,0.1818,0.26,0.194,6,159,165
63fcac3c9ec91e9222bd72ef,918,2011-02-10,1,0,2,18,0,4,1,1,0.16,0.1818,0.28,0.1343,3,157,160
63fcac3c9ec91e9222bd72f0,919,2011-02-10,1,0,2,19,0,4,1,1,0.14,0.1667,0.28,0.1045,2,110,112
63fcac3c9ec91e9222bd72f1,920,2011-02-10,1,0,2,20,0,4,1,1,0.14,0.1818,0.31,0.0896,4,93,97
63fcac3c9ec91e9222bd72f2,921,2011-02-10,1,0,2,21,0,4,1,1,0.14,0.2121,0.39,0.0,2,70,72
63fcac3c9ec91e9222bd72f3,922,2011-02-10,1,0,2,22,0,4,1,1,0.12,0.197,0.39,0.0,4,47,51
63fcac3c9ec91e9222bd72f4,923,2011-02-10,1,0,2,23,0,4,1,1,0.12,0.1515,0.42,0.1045,1,33,34
63fcac3c9ec91e9222bd72f5,924,2011-02-11,1,0,2,0,0,5,1,1,0.1,0.1364,0.49,0.1045,2,12,14
63fcac3c9ec91e9222bd72f6,925,2011-02-11,1,0,2,1,0,5,1,1,0.1,0.1364,0.54,0.0896,1,6,7
63fcac3c9ec91e9222bd72f7,926,2011-02-11,1,0,2,2,0,5,1,1,0.1,0.1364,0.54,0.0896,0,3,3
63fcac3c9ec91e9222bd72f8,927,2011-02-11,1,0,2,5,0,5,1,1,0.08,0.1212,0.63,0.0896,0,4,4
63fcac3c9ec91e9222bd72f9,928,2011-02-11,1,0,2,6,0,5,1,1,0.1,0.1818,0.68,0.0,1,23,24
63fcac3c9ec91e9222bd72fa,929,2011-02-11,1,0,2,7,0,5,1,1,0.08,0.1667,0.73,0.0,1,73,74
63fcac3c9ec91e9222bd72fb,930,2011-02-11,1,0,2,8,0,5,1,1,0.1,0.1212,0.74,0.1642,4,212,216
63fcac3c9ec91e9222bd72fc,931,2011-02-11,1,0,2,9,0,5,1,1,0.12,0.1212,0.74,0.2239,8,132,140
63fcac3c9ec91e9222bd72fd,932,2011-02-11,1,0,2,10,0,5,1,1,0.14,0.1364,0.69,0.194,5,39,44
63fcac3c9ec91e9222bd72fe,933,2011-02-11,1,0,2,11,0,5,1,1,0.22,0.2273,0.47,0.1343,12,52,64
63fcac3c9ec91e9222bd72ff,934,2011-02-11,1,0,2,12,0,5,1,1,0.22,0.2273,0.47,0.1343,7,64,71
63fcac3c9ec91e9222bd7300,935,2011-02-11,1,0,2,13,0,5,1,1,0.24,0.2273,0.35,0.194,21,89,110
63fcac3c9ec91e9222bd7301,936,2011-02-11,1,0,2,14,0,5,1,1,0.3,0.2879,0.26,0.2537,17,67,84
63fcac3c9ec91e9222bd7302,937,2011-02-11,1,0,2,15,0,5,1,1,0.32,0.3182,0.21,0.1642,12,62,74
63fcac3c9ec91e9222bd7303,938,2011-02-11,1,0,2,16,0,5,1,1,0.3,0.2879,0.28,0.194,14,111,125
63fcac3c9ec91e9222bd7304,939,2011-02-11,1,0,2,17,0,5,1,1,0.3,0.3333,0.24,0.0,18,193,211
63fcac3c9ec91e9222bd7305,940,2011-02-11,1,0,2,18,0,5,1,1,0.28,0.3182,0.28,0.0,9,165,174
63fcac3c9ec91e9222bd7306,941,2011-02-11,1,0,2,19,0,5,1,1,0.26,0.303,0.33,0.0,7,94,101
63fcac3c9ec91e9222bd7307,942,2011-02-11,1,0,2,20,0,5,1,1,0.22,0.2273,0.55,0.1343,2,61,63
63fcac3c9ec91e9222bd7308,943,2011-02-11,1,0,2,21,0,5,1,1,0.2,0.2121,0.59,0.1343,1,46,47
63fcac3c9ec91e9222bd7309,944,2011-02-11,1,0,2,22,0,5,1,1,0.2,0.2273,0.64,0.0896,2,41,43
63fcac3c9ec91e9222bd730a,945,2011-02-11,1,0,2,23,0,5,1,1,0.18,0.2424,0.69,0.0,5,48,53
63fcac3c9ec91e9222bd730b,946,2011-02-12,1,0,2,0,0,6,0,1,0.16,0.197,0.69,0.0896,3,27,30
63fcac3c9ec91e9222bd730c,947,2011-02-12,1,0,2,1,0,6,0,1,0.14,0.2121,0.86,0.0,2,22,24
63fcac3c9ec91e9222bd730d,948,2011-02-12,1,0,2,2,0,6,0,1,0.14,0.2121,0.8,0.0,2,13,15
63fcac3c9ec91e9222bd730e,949,2011-02-12,1,0,2,3,0,6,0,1,0.12,0.197,0.8,0.0,3,7,10
63fcac3c9ec91e9222bd730f,950,2011-02-12,1,0,2,4,0,6,0,1,0.12,0.1667,0.74,0.0896,0,4,4
63fcac3c9ec91e9222bd7310,951,2011-02-12,1,0,2,5,0,6,0,1,0.12,0.1667,0.74,0.0896,0,1,1
63fcac3c9ec91e9222bd7311,952,2011-02-12,1,0,2,6,0,6,0,1,0.12,0.1364,0.93,0.194,1,1,2
63fcac3c9ec91e9222bd7312,953,2011-02-12,1,0,2,7,0,6,0,1,0.12,0.1515,0.8,0.1045,2,9,11
63fcac3c9ec91e9222bd7313,954,2011-02-12,1,0,2,8,0,6,0,1,0.14,0.1515,0.86,0.1343,2,28,30
63fcac3c9ec91e9222bd7314,955,2011-02-12,1,0,2,9,0,6,0,1,0.16,0.1818,0.64,0.1343,5,38,43
63fcac3c9ec91e9222bd7315,956,2011-02-12,1,0,2,10,0,6,0,1,0.22,0.2121,0.41,0.2537,13,71,84
63fcac3c9ec91e9222bd7316,957,2011-02-12,1,0,2,11,0,6,0,1,0.3,0.2727,0.28,0.3284,30,84,114
63fcac3c9ec91e9222bd7317,958,2011-02-12,1,0,2,12,0,6,0,1,0.3,0.2727,0.39,0.4627,27,93,120
63fcac3c9ec91e9222bd7318,959,2011-02-12,1,0,2,13,0,6,0,1,0.3,0.2727,0.39,0.4179,32,103,135
63fcac3c9ec91e9222bd7319,960,2011-02-12,1,0,2,14,0,6,0,1,0.34,0.3182,0.31,0.2836,30,90,120
